image,label,elbow_right,elbow_left,shoulder_right,shoulder_left,hip_right,hip_left,knee_right,knee_left
File56.png,Bitilasana,178.78,177.47,55.27,64.03,126.72,119.05,82.44,78.55
File57.png,Bitilasana,167.35,166.66,74.82,78.51,98.89,96.54,58.53,68.21
File59.png,Bitilasana,177.48,178.38,97.81,101.98,88.11,81.26,80.58,76.48
File6.png,Bitilasana,176.54,178.19,69.22,67.89,100.44,103.87,77.1,80.0
File60.png,Bitilasana,177.38,178.1,71.76,70.88,108.29,110.9,90.14,88.99
File61.png,Bitilasana,178.73,179.84,93.49,89.91,87.71,92.96,93.47,96.09
File62.png,Bitilasana,173.82,175.86,70.85,70.57,109.44,111.72,77.63,85.08
File63.png,Bitilasana,176.04,175.63,69.23,66.25,111.9,114.99,69.81,73.79
File64.png,Bitilasana,173.81,170.44,29.21,34.46,82.4,83.39,53.8,41.65
File65.png,Bitilasana,174.2,168.77,82.15,76.04,96.61,102.33,69.37,81.12
File66.png,Bitilasana,168.44,169.3,96.1,97.91,92.15,90.16,83.18,74.23
File67.png,Bitilasana,174.28,178.85,63.93,63.82,122.87,125.33,99.76,101.31
File68.png,Bitilasana,175.75,176.77,73.85,70.18,121.51,127.05,91.0,92.38
File69.png,Bitilasana,170.96,167.51,79.42,87.45,95.04,88.18,90.09,81.14
File7.png,Bitilasana,179.78,178.03,65.93,64.15,126.48,129.57,97.6,102.8
File70.png,Bitilasana,175.04,173.73,66.47,64.64,117.14,115.02,88.18,82.48
File71.png,Bitilasana,159.51,175.11,5.74,18.88,112.45,150.01,173.23,129.46
File72.png,Bitilasana,165.43,165.9,65.12,64.21,108.04,110.6,70.11,69.85
File73.png,Bitilasana,178.77,176.83,70.5,69.91,113.55,111.11,93.71,91.96
File74.png,Bitilasana,171.78,171.5,74.4,69.85,106.07,112.09,86.08,94.44
File75.png,Bitilasana,168.96,163.27,97.11,97.31,86.19,85.3,82.02,83.79
File8.png,Bitilasana,179.14,177.61,65.53,66.98,122.68,121.57,90.59,92.15
File9.png,Bitilasana,177.13,176.24,68.59,69.94,117.03,114.22,79.05,71.8
File1.png,Camatkarasana,153.59,173.53,165.67,146.46,86.64,79.63,144.78,172.55
File10.png,Camatkarasana,168.85,173.58,141.57,119.78,116.93,120.43,150.7,125.78
File11.png,Camatkarasana,177.43,157.83,94.97,152.49,108.65,118.45,175.41,164.95
File12.png,Camatkarasana,169.01,176.57,154.54,161.09,23.14,85.04,156.14,143.98
File13.png,Camatkarasana,177.18,149.51,94.52,126.27,120.33,168.35,179.94,122.54
File14.png,Camatkarasana,173.34,142.11,116.7,144.33,107.36,105.43,157.27,149.76
File15.png,Camatkarasana,178.57,178.7,100.63,179.91,112.24,138.08,173.32,154.55
File16.png,Camatkarasana,166.4,171.85,147.68,101.08,132.02,120.46,141.68,175.41
File17.png,Camatkarasana,108.96,178.41,128.18,83.22,162.55,140.9,134.72,172.29
File18.png,Camatkarasana,172.12,135.03,139.54,130.69,92.83,98.28,171.52,158.98
File19.png,Camatkarasana,172.1,170.38,160.36,124.98,98.8,92.85,130.98,161.41
File2.png,Camatkarasana,124.16,174.51,173.2,92.91,179.7,138.9,86.64,178.98
File20.png,Camatkarasana,178.36,148.81,125.22,172.36,94.69,120.48,165.31,157.57
File21.png,Camatkarasana,178.76,163.3,133.69,153.01,85.29,103.28,178.17,136.6
File22.png,Camatkarasana,168.4,179.0,14.81,13.5,160.48,154.72,166.75,178.42
File23.png,Camatkarasana,157.06,174.2,157.66,126.63,89.46,82.09,154.67,178.54
File24.png,Camatkarasana,171.55,141.07,170.17,150.32,63.45,49.37,172.85,162.62
File25.png,Camatkarasana,178.13,176.37,152.32,144.99,144.78,102.9,145.14,146.94
File26.png,Camatkarasana,176.19,172.46,108.44,117.96,103.36,133.46,173.37,147.31
File27.png,Camatkarasana,179.71,134.57,127.4,171.32,81.27,112.69,174.38,151.69
File28.png,Camatkarasana,176.79,161.14,127.77,123.31,113.17,130.46,151.17,142.4
File29.png,Camatkarasana,165.22,174.8,151.31,137.92,97.27,87.85,164.96,174.0
File3.png,Camatkarasana,160.91,178.16,153.37,122.35,119.7,97.52,151.74,163.19
File30.png,Camatkarasana,178.17,128.65,129.37,161.54,96.58,105.08,172.16,161.05
File31.png,Camatkarasana,138.6,174.44,179.38,119.6,128.13,102.04,139.46,161.18
File32.png,Camatkarasana,143.68,176.39,142.02,114.11,128.85,106.38,130.55,172.2
File33.png,Camatkarasana,159.53,179.74,107.94,110.75,118.92,113.65,128.91,162.11
File34.png,Camatkarasana,128.85,166.04,146.1,82.28,156.21,130.43,116.3,159.28
File35.png,Camatkarasana,175.85,154.2,118.42,165.16,93.5,95.66,172.89,147.93
File36.png,Camatkarasana,170.12,179.87,128.17,119.68,119.49,101.68,148.21,178.1
File37.png,Camatkarasana,139.35,173.33,166.86,103.97,158.29,144.56,158.76,92.02
File38.png,Camatkarasana,169.79,179.6,151.25,116.24,119.37,96.33,142.52,176.49
File39.png,Camatkarasana,177.67,143.69,105.6,163.25,125.45,158.89,136.29,120.67
File4.png,Camatkarasana,137.38,176.18,176.3,85.0,161.77,135.24,114.25,179.56
File40.png,Camatkarasana,173.12,177.52,165.29,135.74,102.46,98.05,131.66,133.44
File41.png,Camatkarasana,145.14,177.71,162.82,99.45,148.23,118.66,123.15,179.18
File42.png,Camatkarasana,172.33,149.63,128.06,159.03,89.1,104.97,157.33,148.45
File43.png,Camatkarasana,157.89,176.96,130.65,118.35,102.94,98.63,133.63,179.21
File44.png,Camatkarasana,168.44,179.75,165.26,71.93,167.72,153.66,114.66,172.04
File45.png,Camatkarasana,131.39,177.08,150.05,92.78,140.54,125.07,139.01,165.91
File46.png,Camatkarasana,170.8,129.55,117.95,173.33,96.66,119.72,174.68,146.18
File47.png,Camatkarasana,151.47,174.75,154.73,97.94,158.99,123.15,116.86,171.39
File48.png,Camatkarasana,175.23,144.64,100.58,142.47,124.28,153.55,163.84,123.95
File49.png,Camatkarasana,176.33,169.65,95.2,164.21,121.2,132.93,134.9,136.99
File5.png,Camatkarasana,175.95,159.38,133.74,149.59,82.68,76.84,175.43,173.98
File50.png,Camatkarasana,162.26,127.92,121.27,166.94,93.57,77.8,174.48,174.44
File6.png,Camatkarasana,126.86,177.34,150.38,109.44,128.73,111.23,152.53,166.73
File7.png,Camatkarasana,169.56,160.72,127.96,136.52,90.09,84.37,166.68,179.45
File8.png,Camatkarasana,170.59,149.81,108.94,169.47,101.79,126.96,175.11,163.18
File9.png,Camatkarasana,129.72,179.4,171.52,115.59,114.5,95.69,150.66,177.15
File1.png,Dhanurasana,159.19,168.24,58.76,69.71,99.03,104.31,100.42,91.48
File10.png,Dhanurasana,169.14,174.16,82.03,81.41,96.68,102.78,99.61,89.84
File11.png,Dhanurasana,172.72,165.58,91.05,90.39,82.51,86.64,110.39,114.07
File12.png,Dhanurasana,169.81,161.75,77.29,71.66,97.81,97.6,104.69,110.06
File13.png,Dhanurasana,157.29,155.15,72.1,66.34,114.64,113.83,85.13,91.03
File14.png,Dhanurasana,170.5,166.29,75.98,70.28,101.72,104.91,97.85,97.97
File15.png,Dhanurasana,165.88,152.26,74.81,59.57,105.16,110.1,83.01,81.95
File17.png,Dhanurasana,165.52,161.37,76.31,68.26,106.65,95.76,79.89,94.13
File18.png,Dhanurasana,179.16,136.44,164.31,166.16,56.49,63.34,95.79,120.01
File19.png,Dhanurasana,176.6,172.49,91.84,95.73,75.87,84.0,129.99,117.87
File2.png,Dhanurasana,176.9,155.41,80.52,62.42,100.97,83.78,88.55,106.17
File20.png,Dhanurasana,171.17,159.16,79.39,68.79,99.26,103.67,96.1,98.41
File21.png,Dhanurasana,168.38,158.61,78.11,64.58,101.98,107.63,90.8,90.46
File22.jpeg,Dhanurasana,170.99,171.48,73.2,76.09,112.03,106.25,89.68,105.79
File23.png,Dhanurasana,166.26,150.82,66.2,52.89,98.6,107.1,99.99,99.68
File24.png,Dhanurasana,162.13,152.06,62.81,52.72,108.38,113.56,87.63,89.46
File25.png,Dhanurasana,118.35,161.03,127.38,92.93,91.56,105.19,97.69,92.09
File26.png,Dhanurasana,174.87,165.05,77.15,64.29,91.99,100.09,110.66,105.76
File27.png,Dhanurasana,151.72,176.78,111.13,98.9,106.37,103.33,81.33,76.5
File28.png,Dhanurasana,171.63,169.59,76.01,71.56,102.82,106.15,89.07,89.88
File29.png,Dhanurasana,173.99,173.06,110.04,99.76,90.08,70.7,107.35,145.24
File3.png,Dhanurasana,107.77,113.39,146.94,147.59,79.0,88.22,120.69,100.45
File30.png,Dhanurasana,100.76,74.94,163.34,170.54,87.54,93.64,114.64,104.91
File32.png,Dhanurasana,164.19,170.31,62.78,68.27,121.31,113.09,82.47,85.08
File33.png,Dhanurasana,165.05,161.23,89.66,79.76,96.66,100.82,88.58,83.8
File34.png,Dhanurasana,167.95,167.7,74.77,79.76,123.53,114.45,82.78,83.76
File35.png,Dhanurasana,169.95,158.43,76.39,64.75,108.53,112.48,81.22,81.9
File36.png,Dhanurasana,173.87,177.78,90.06,83.49,99.43,101.53,103.42,92.71
File37.png,Dhanurasana,84.26,161.06,151.72,164.35,22.51,4.44,104.18,160.03
File38.png,Dhanurasana,170.0,177.21,64.42,77.7,94.06,99.56,98.64,88.83
File39.png,Dhanurasana,158.29,137.93,123.21,152.9,79.68,91.19,98.18,91.4
File4.png,Dhanurasana,168.93,159.89,66.97,61.44,109.0,110.05,89.59,93.81
File40.png,Dhanurasana,173.05,175.51,81.19,83.03,102.22,100.46,104.75,103.76
File41.png,Dhanurasana,171.39,176.69,155.18,149.3,85.82,78.39,127.66,131.91
File42.png,Dhanurasana,149.92,177.04,39.67,92.38,75.29,77.78,154.99,131.74
File5.png,Dhanurasana,178.54,165.66,71.18,61.53,103.43,106.22,91.37,94.56
File6.png,Dhanurasana,167.41,168.03,52.51,60.15,113.92,113.58,104.14,92.96
File8.png,Dhanurasana,178.46,157.59,77.01,59.78,101.26,105.28,96.63,100.26
File9.png,Dhanurasana,143.72,171.05,55.35,67.41,38.43,117.68,156.22,93.32
File10.png,Eka_Pada_Rajakapotasana,65.6,84.35,90.07,167.77,95.73,100.65,66.7,91.49
File11.png,Eka_Pada_Rajakapotasana,128.72,58.71,156.01,178.98,52.23,127.79,118.28,1.23
File12.png,Eka_Pada_Rajakapotasana,62.8,49.52,177.3,177.4,105.82,93.77,13.72,64.33
File13.png,Eka_Pada_Rajakapotasana,63.24,0.55,12.6,57.91,69.73,76.19,71.65,36.22
File14.png,Eka_Pada_Rajakapotasana,65.7,160.5,69.88,117.32,111.42,88.1,54.35,16.57
File15.png,Eka_Pada_Rajakapotasana,80.86,61.98,162.73,165.28,120.02,95.53,26.9,59.75
File16.png,Eka_Pada_Rajakapotasana,151.28,49.47,82.11,53.43,106.27,96.18,22.71,37.17
File17.png,Eka_Pada_Rajakapotasana,125.62,56.04,134.88,159.92,95.49,101.77,16.32,68.53
File18.png,Eka_Pada_Rajakapotasana,63.47,42.34,165.17,157.44,119.35,90.3,23.34,59.08
File19.png,Eka_Pada_Rajakapotasana,127.72,48.73,121.67,87.44,85.38,110.35,17.98,37.13
File20.png,Eka_Pada_Rajakapotasana,171.9,79.27,18.73,12.81,6.07,54.95,159.18,150.88
File21.png,Eka_Pada_Rajakapotasana,179.69,127.66,110.37,67.01,109.62,178.46,61.51,29.05
File22.png,Eka_Pada_Rajakapotasana,81.02,69.92,166.68,167.98,76.33,99.22,33.67,68.23
File23.png,Eka_Pada_Rajakapotasana,85.34,98.91,147.72,109.11,105.01,76.08,24.75,72.11
File25.png,Eka_Pada_Rajakapotasana,92.9,53.87,156.02,166.81,126.85,101.19,135.29,93.75
File26.png,Eka_Pada_Rajakapotasana,24.08,49.29,44.25,56.14,118.9,109.61,81.12,41.29
File27.png,Eka_Pada_Rajakapotasana,67.73,130.06,168.4,132.52,173.78,90.91,46.01,74.52
File28.png,Eka_Pada_Rajakapotasana,47.68,71.78,160.1,160.33,97.84,94.31,57.96,38.7
File29.png,Eka_Pada_Rajakapotasana,82.27,66.15,173.11,80.85,93.0,98.14,19.53,51.77
File30.png,Eka_Pada_Rajakapotasana,51.27,78.14,169.72,146.59,137.42,127.88,71.89,14.4
File31.png,Eka_Pada_Rajakapotasana,73.62,87.87,161.77,159.33,90.19,119.45,60.73,60.91
File32.png,Eka_Pada_Rajakapotasana,60.17,86.24,166.45,166.84,114.82,165.04,110.84,92.46
File33.png,Eka_Pada_Rajakapotasana,77.97,59.17,165.38,154.78,73.23,82.63,107.32,102.08
File34.png,Eka_Pada_Rajakapotasana,50.41,158.77,76.8,24.64,112.28,99.49,26.17,28.22
File35.png,Eka_Pada_Rajakapotasana,117.13,50.33,115.98,162.34,103.29,73.91,111.05,141.52
File36.png,Eka_Pada_Rajakapotasana,79.57,48.64,178.26,173.76,125.76,83.24,34.44,62.87
File37.png,Eka_Pada_Rajakapotasana,169.14,64.02,5.41,80.83,89.06,100.08,58.08,49.34
File38.png,Eka_Pada_Rajakapotasana,67.13,55.37,45.38,21.92,90.16,102.88,67.05,18.21
File39.png,Eka_Pada_Rajakapotasana,107.74,57.56,159.95,175.39,100.13,96.14,130.99,66.02
File4.png,Eka_Pada_Rajakapotasana,166.74,154.66,67.0,50.13,99.66,110.43,20.52,87.02
File40.png,Eka_Pada_Rajakapotasana,73.42,87.95,147.06,134.06,100.15,92.81,1.9,78.56
File41.png,Eka_Pada_Rajakapotasana,126.91,63.47,151.94,177.29,88.72,90.19,31.36,83.82
File42.png,Eka_Pada_Rajakapotasana,86.33,62.75,176.09,169.71,90.29,90.88,63.83,93.46
File5.png,Eka_Pada_Rajakapotasana,62.6,77.39,162.41,157.16,91.42,135.59,74.66,103.76
File6.png,Eka_Pada_Rajakapotasana,137.54,46.53,101.25,58.84,90.38,104.9,24.75,45.97
File7.png,Eka_Pada_Rajakapotasana,168.5,80.94,104.27,144.21,95.07,106.48,19.52,65.36
File8.png,Eka_Pada_Rajakapotasana,153.26,156.98,20.08,6.76,126.02,83.59,158.56,31.02
File1.png,Garudasana,102.26,83.28,118.35,116.06,80.5,73.94,47.68,40.86
File10.png,Garudasana,116.47,57.76,37.62,32.33,171.06,145.94,174.73,60.25
File11.png,Garudasana,92.31,99.0,111.74,79.73,165.34,118.04,130.67,30.64
File12.png,Garudasana,111.33,29.47,65.7,80.17,119.89,169.99,29.24,134.85
File13.png,Garudasana,63.05,64.78,142.48,138.18,57.28,59.31,55.91,43.17
File14.png,Garudasana,123.33,52.84,88.0,115.94,97.78,120.43,15.5,88.03
File15.png,Garudasana,71.78,107.5,113.76,106.83,65.13,86.93,28.0,60.24
File16.png,Garudasana,79.12,96.24,70.65,16.43,110.47,162.23,38.21,171.32
File17.png,Garudasana,132.4,37.01,19.4,93.32,141.18,163.85,60.95,136.31
File18.png,Garudasana,90.02,67.75,132.88,139.67,57.81,54.87,45.07,49.88
File19.png,Garudasana,115.13,102.29,94.43,71.7,112.06,178.46,53.42,175.57
File20.png,Garudasana,136.19,83.76,7.64,69.01,154.15,114.6,99.38,102.92
File21.png,Garudasana,119.67,135.21,61.93,48.18,155.46,168.96,133.38,168.26
File22.png,Garudasana,100.48,111.53,94.07,89.18,76.47,65.25,72.98,29.42
File23.png,Garudasana,66.17,59.67,98.02,105.07,106.35,96.33,37.63,33.73
File25.png,Garudasana,10.64,119.01,99.56,85.09,88.11,97.05,54.84,46.28
File26.png,Garudasana,102.09,90.07,62.85,48.43,129.22,176.48,43.08,171.05
File27.png,Garudasana,102.78,80.08,140.83,143.18,46.8,45.16,46.62,61.8
File28.png,Garudasana,114.07,104.01,103.96,118.19,77.18,72.25,31.39,31.33
File29.png,Garudasana,118.22,118.39,49.23,32.44,124.08,158.22,57.29,178.01
File3.png,Garudasana,128.32,125.46,107.87,98.27,78.53,75.53,57.82,41.07
File31.png,Garudasana,122.28,162.76,2.7,28.47,136.82,101.25,52.54,95.0
File32.png,Garudasana,120.17,35.26,35.59,19.31,136.84,149.08,104.35,120.95
File33.png,Garudasana,154.12,149.29,79.43,80.34,139.85,146.4,160.02,123.45
File34.png,Garudasana,81.3,51.03,105.85,112.84,99.84,92.73,67.87,57.81
File35.png,Garudasana,118.12,106.78,80.64,92.83,106.44,127.61,27.68,82.18
File36.png,Garudasana,78.54,61.14,122.54,122.25,80.18,65.01,52.48,24.94
File37.png,Garudasana,83.99,91.61,133.84,134.21,41.06,41.79,41.88,37.11
File38.png,Garudasana,80.86,96.39,129.03,130.86,69.28,56.78,68.39,47.08
File39.png,Garudasana,153.98,20.05,83.55,119.08,98.04,149.9,51.65,144.61
File4.png,Garudasana,147.13,156.01,76.0,82.88,168.43,143.37,147.91,134.67
File40.png,Garudasana,10.05,8.31,93.25,99.04,162.69,150.74,150.91,115.04
File41.png,Garudasana,50.03,24.65,36.24,89.06,109.91,139.47,42.95,125.24
File42.png,Garudasana,23.18,21.22,76.62,85.94,115.64,173.77,95.22,160.79
File43.png,Garudasana,109.77,109.94,104.98,109.29,79.05,84.81,41.0,52.24
File44.png,Garudasana,152.4,150.01,1.36,8.71,43.38,47.27,111.49,112.94
File45.png,Garudasana,127.2,16.77,44.83,47.25,160.21,154.95,123.31,174.82
File46.png,Garudasana,117.09,110.35,115.96,129.3,71.32,98.34,31.05,85.76
File47.png,Garudasana,63.95,63.68,117.13,113.23,66.14,71.58,44.73,34.27
File48.png,Garudasana,39.06,10.57,6.88,12.22,172.96,175.79,179.76,176.37
File49.png,Garudasana,85.41,118.14,125.42,115.57,105.66,80.95,81.22,39.17
File5.png,Garudasana,99.81,90.95,114.38,123.03,84.06,116.91,40.18,75.32
File50.png,Garudasana,166.74,93.92,72.01,167.12,138.32,144.13,91.73,98.86
File51.png,Garudasana,92.73,82.95,118.53,112.51,96.39,78.61,81.71,30.39
File52.png,Garudasana,93.59,58.88,88.45,123.42,105.55,74.04,26.97,41.44
File53.png,Garudasana,82.63,70.05,23.34,4.35,143.75,122.68,92.25,73.66
File54.png,Garudasana,110.04,35.18,56.86,99.85,131.95,165.6,33.77,140.01
File55.png,Garudasana,129.99,138.38,65.94,84.69,153.75,159.79,97.76,149.19
File56.png,Garudasana,92.73,102.02,68.29,125.37,147.92,127.79,74.64,58.97
File57.png,Garudasana,121.28,117.32,84.9,40.9,91.22,138.91,114.75,175.53
File58.png,Garudasana,105.75,84.7,25.59,21.01,143.46,168.72,138.38,175.57
File59.png,Garudasana,64.89,65.73,37.14,26.97,118.9,122.08,65.96,98.53
File6.png,Garudasana,125.8,76.24,36.63,8.65,168.54,144.48,167.83,57.74
File60.png,Garudasana,105.14,99.25,82.09,57.32,119.0,179.95,55.89,168.32
File61.png,Garudasana,88.8,79.88,125.62,120.19,80.43,69.5,67.91,24.56
File62.png,Garudasana,81.88,99.64,131.9,135.07,61.84,59.8,75.86,82.44
File63.png,Garudasana,88.62,16.0,62.81,74.8,68.69,144.02,124.69,178.55
File64.png,Garudasana,102.77,91.54,106.11,100.64,66.94,58.81,37.99,30.93
File65.png,Garudasana,94.69,101.04,110.14,113.27,69.15,50.64,98.88,47.17
File66.png,Garudasana,2.7,97.49,21.55,63.71,155.74,140.83,146.18,156.87
File67.png,Garudasana,107.38,108.07,62.43,84.71,157.44,141.3,158.79,153.12
File68.png,Garudasana,119.98,2.93,61.39,16.38,95.18,97.59,40.84,106.1
File7.png,Garudasana,87.3,102.61,126.74,126.3,49.62,50.42,55.9,53.67
File8.png,Garudasana,92.09,88.28,129.65,133.27,43.94,43.91,39.54,35.93
File9.png,Garudasana,53.76,111.32,33.59,84.35,38.7,66.0,49.67,107.87
File10.png,Halasana,174.66,169.8,89.49,90.6,47.6,42.03,174.42,179.22
File11.png,Halasana,174.49,178.48,82.55,78.06,44.34,53.24,173.56,168.22
File12.png,Halasana,140.89,161.41,101.1,88.53,35.43,43.12,176.05,178.32
File13.png,Halasana,168.6,175.01,77.65,91.74,47.35,47.18,169.17,176.34
File14.png,Halasana,72.8,143.96,83.34,12.88,20.53,10.86,168.28,166.4
File15.png,Halasana,162.49,175.76,99.82,91.81,36.04,43.98,176.57,179.9
File17.png,Halasana,176.62,175.11,82.07,86.8,49.28,45.31,170.93,174.89
File18.png,Halasana,169.58,151.28,85.89,94.07,42.49,29.0,179.89,167.34
File19.png,Halasana,75.45,104.32,92.73,68.08,51.75,47.72,176.67,175.01
File2.png,Halasana,177.27,174.14,88.54,86.56,34.99,32.31,163.97,163.55
File20.png,Halasana,176.56,161.49,94.7,88.28,40.82,39.66,169.94,174.25
File21.png,Halasana,173.43,157.96,85.54,74.91,43.17,38.89,178.1,178.4
File22.png,Halasana,171.22,166.05,98.82,82.29,36.89,43.45,179.45,175.07
File23.png,Halasana,170.96,160.49,94.08,90.13,44.54,49.53,171.79,168.98
File24.png,Halasana,133.63,104.36,27.53,2.06,174.57,172.45,177.01,170.24
File25.png,Halasana,176.7,171.78,95.75,87.91,32.09,37.95,170.6,172.02
File26.png,Halasana,171.06,175.81,84.37,89.92,40.86,34.13,178.66,174.51
File27.png,Halasana,87.6,177.67,41.0,118.35,23.83,11.14,178.27,149.62
File28.png,Halasana,159.04,138.79,141.23,166.14,33.89,17.65,11.96,20.32
File29.png,Halasana,157.04,156.85,105.47,98.94,41.66,46.99,179.37,174.3
File3.png,Halasana,177.88,160.71,83.11,78.13,39.73,38.33,179.84,179.9
File30.png,Halasana,156.53,163.59,83.69,87.92,35.82,43.01,176.8,172.87
File31.png,Halasana,142.72,151.57,15.8,32.3,54.73,14.87,57.15,47.47
File33.png,Halasana,176.11,153.1,90.56,100.85,49.4,42.88,169.99,175.78
File36.png,Halasana,156.41,161.45,9.7,10.3,88.29,87.31,174.26,176.86
File37.png,Halasana,162.98,172.99,6.52,29.01,43.99,46.85,151.31,172.59
File38.png,Halasana,170.06,174.58,153.38,156.01,48.77,6.65,145.6,167.59
File39.png,Halasana,159.13,168.89,79.69,78.93,39.13,42.17,179.59,179.74
File4.png,Halasana,176.33,164.34,83.16,88.34,39.49,29.0,173.09,171.16
File40.png,Halasana,175.2,168.03,86.99,90.75,33.71,30.19,173.0,169.73
File42.png,Halasana,84.71,105.75,91.09,93.7,32.7,33.73,133.58,133.31
File43.png,Halasana,68.68,121.66,90.69,55.55,39.08,27.1,173.98,176.84
File46.png,Halasana,173.81,162.95,30.42,30.29,97.65,159.54,177.3,167.92
File47.png,Halasana,175.79,176.09,88.59,93.74,37.25,42.09,168.6,170.3
File48.png,Halasana,175.52,150.71,59.58,58.6,112.88,101.78,114.96,117.64
File49.png,Halasana,177.75,160.06,51.3,40.85,82.4,53.44,108.04,117.38
File5.png,Halasana,169.43,169.79,85.36,91.47,37.8,32.9,179.73,174.78
File50.png,Halasana,157.42,168.21,34.2,15.31,99.44,81.43,7.87,5.09
File51.png,Halasana,169.61,137.16,72.99,69.34,86.79,53.77,46.27,51.62
File52.png,Halasana,151.66,175.1,104.94,177.18,23.08,4.77,146.35,154.77
File53.png,Halasana,30.33,46.88,11.88,35.54,176.16,171.41,169.64,146.69
File54.png,Halasana,135.24,77.7,7.57,63.13,110.86,141.87,85.79,80.13
File55.png,Halasana,156.37,175.87,107.07,92.43,36.3,42.73,171.91,174.61
File56.png,Halasana,176.27,173.08,86.4,86.83,37.39,33.13,176.68,179.98
File57.png,Halasana,178.85,179.55,89.07,98.47,49.7,43.85,171.17,174.38
File6.png,Halasana,167.76,146.91,81.33,79.93,28.42,46.11,173.45,179.06
File7.png,Halasana,175.71,176.27,94.19,100.29,45.97,42.76,178.55,178.83
File8.png,Halasana,177.14,165.85,87.99,94.55,44.9,39.66,174.2,174.97
File9.png,Halasana,160.2,157.58,88.93,86.89,44.69,36.79,163.12,171.4
File1.png,Hanumanasana,63.87,55.25,1.06,34.0,120.56,137.99,170.8,108.4
File10.png,Hanumanasana,163.22,157.88,164.41,166.69,100.43,108.45,179.48,159.92
File11.png,Hanumanasana,176.7,177.56,177.46,176.33,102.82,95.39,169.09,177.11
File12.png,Hanumanasana,179.03,164.9,170.73,174.31,89.23,110.12,147.48,174.31
File13.png,Hanumanasana,164.46,155.58,4.11,3.92,153.21,122.33,124.09,155.19
File15.png,Hanumanasana,156.15,169.39,28.36,167.83,91.28,143.64,167.78,147.35
File16.png,Hanumanasana,155.71,157.95,8.37,8.91,138.19,116.45,106.69,170.2
File17.png,Hanumanasana,167.9,162.3,2.08,6.95,110.22,112.68,166.94,156.59
File18.png,Hanumanasana,146.94,158.97,178.54,178.46,113.83,101.01,168.07,134.64
File19.png,Hanumanasana,173.36,166.93,5.65,0.32,115.68,105.57,154.28,170.53
File2.png,Hanumanasana,170.91,171.93,173.73,175.82,95.38,116.08,178.59,159.35
File20.png,Hanumanasana,169.37,164.74,175.76,179.33,133.2,96.24,161.0,167.52
File21.png,Hanumanasana,173.59,179.94,177.92,169.15,110.87,99.44,154.61,177.66
File22.png,Hanumanasana,164.19,175.09,177.44,162.96,121.9,58.42,175.24,163.8
File23.png,Hanumanasana,174.1,167.97,169.88,172.37,99.19,107.53,179.74,157.11
File24.png,Hanumanasana,170.82,172.7,172.89,168.52,116.9,125.44,178.76,141.49
File25.png,Hanumanasana,173.35,172.76,166.86,164.56,109.29,104.47,168.64,168.05
File26.png,Hanumanasana,170.85,166.64,173.06,170.14,98.58,113.43,176.65,151.28
File27.png,Hanumanasana,176.09,172.69,176.54,179.34,110.45,115.34,163.8,151.78
File28.png,Hanumanasana,175.88,175.52,173.72,178.94,110.36,112.84,166.27,154.9
File29.png,Hanumanasana,170.11,161.48,167.9,170.82,97.72,112.53,171.76,161.25
File3.png,Hanumanasana,121.63,137.29,6.64,9.56,128.34,102.56,124.09,175.98
File30.png,Hanumanasana,170.69,177.72,180.0,177.25,132.27,106.93,141.96,170.76
File31.png,Hanumanasana,173.37,172.38,170.27,167.15,151.88,159.63,117.29,96.93
File32.png,Hanumanasana,175.05,169.74,140.25,146.48,102.67,96.42,179.94,161.28
File33.png,Hanumanasana,177.02,155.13,173.34,172.83,99.24,110.81,174.97,165.82
File4.png,Hanumanasana,174.51,176.4,171.0,169.53,103.53,105.17,165.65,164.61
File5.png,Hanumanasana,159.45,176.21,173.81,177.81,106.38,107.78,168.3,153.92
File6.png,Hanumanasana,175.69,167.94,177.59,174.85,106.58,104.58,169.62,165.49
File7.png,Hanumanasana,164.14,165.26,164.55,162.44,109.46,96.55,175.6,164.13
File8.png,Hanumanasana,173.85,164.5,135.82,157.87,120.76,122.79,153.74,159.87
File9.png,Hanumanasana,169.88,171.55,174.86,175.88,120.05,104.66,157.77,166.82
File1.png,Malasana,90.49,60.49,41.19,39.04,87.88,17.62,68.29,42.78
File10.png,Malasana,35.17,75.29,68.19,18.89,42.85,31.09,42.33,44.05
File11.png,Malasana,70.34,39.0,99.47,109.14,42.71,38.9,49.38,53.45
File12.png,Malasana,161.41,170.36,89.1,79.7,137.14,141.1,28.73,20.37
File13.png,Malasana,47.98,72.73,62.32,14.29,40.32,53.72,23.35,38.24
File14.png,Malasana,75.5,64.82,84.1,92.23,29.12,31.79,21.85,27.21
File15.png,Malasana,118.18,107.96,53.14,68.07,34.94,19.13,41.77,49.67
File16.png,Malasana,90.41,106.61,84.88,75.65,23.76,24.69,32.26,34.22
File17.png,Malasana,52.96,53.47,48.81,44.78,51.04,55.99,44.41,51.62
File18.png,Malasana,94.97,62.67,41.01,51.55,13.27,51.06,26.23,17.84
File19.png,Malasana,54.05,49.8,34.11,39.55,45.3,47.18,35.12,36.41
File2.png,Malasana,55.77,55.1,44.56,47.81,44.32,48.01,32.87,34.44
File21.png,Malasana,52.23,57.48,40.81,35.48,62.91,64.46,66.97,59.34
File22.png,Malasana,44.67,46.26,47.85,45.51,44.39,44.84,27.27,26.71
File23.png,Malasana,44.39,50.15,49.64,48.82,42.35,40.32,28.23,29.63
